date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:22:59	46504/46504	---M--	200	added ('OK')	image/jpeg	etag:%22b5a8-5ae2848e0c058%22	http://www.geojeyouth.com/upload/book/bookcover_198.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_198.jpg	(from http://www.geojeyouth.com/web/center_5?page=11&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:22:59	224763/224763	---M--	200	added ('OK')	image/jpeg	etag:%2236dfb-5ae284ca5a410%22	http://www.geojeyouth.com/upload/book/bookcover_197.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_197.jpg	(from http://www.geojeyouth.com/web/center_5?page=11&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:22:59	40355/40355	---M--	200	added ('OK')	image/jpeg	etag:%229da3-5ae284d74b3e0%22	http://www.geojeyouth.com/upload/book/bookcover_196.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_196.jpg	(from http://www.geojeyouth.com/web/center_5?page=11&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:22:59	33420/33420	---M--	200	added ('OK')	image/jpeg	etag:%22828c-5ae284e297168%22	http://www.geojeyouth.com/upload/book/bookcover_195.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_195.jpg	(from http://www.geojeyouth.com/web/center_5?page=11&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:22:59	24323/24323	---M--	200	added ('OK')	image/jpeg	etag:%225f03-5ae284ef8f280%22	http://www.geojeyouth.com/upload/book/bookcover_194.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_194.jpg	(from http://www.geojeyouth.com/web/center_5?page=11&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:00	52512/52512	---M--	200	added ('OK')	image/jpeg	etag:%22cd20-5ae284fd50e28%22	http://www.geojeyouth.com/upload/book/bookcover_193.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_193.jpg	(from http://www.geojeyouth.com/web/center_5?page=11&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:00	34118/34118	---M--	200	added ('OK')	image/jpeg	etag:%228546-5ae28508b94b8%22	http://www.geojeyouth.com/upload/book/bookcover_192.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_192.jpg	(from http://www.geojeyouth.com/web/center_5?page=11&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:00	35515/35515	---M--	200	added ('OK')	image/jpeg	etag:%228abb-5ae28517cd288%22	http://www.geojeyouth.com/upload/book/bookcover_191.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_191.jpg	(from http://www.geojeyouth.com/web/center_5?page=11&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:00	19219/19219	---M--	200	added ('OK')	image/jpeg	etag:%224b13-5ae28523410b0%22	http://www.geojeyouth.com/upload/book/bookcover_190.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_190.jpg	(from http://www.geojeyouth.com/web/center_5?page=11&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:01	15718/15718	---M--	200	added ('OK')	image/jpeg	etag:%223d66-5ae285300af80%22	http://www.geojeyouth.com/upload/book/bookcover_189.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_189.jpg	(from http://www.geojeyouth.com/web/center_5?page=11&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:01	47583/47583	---M--	200	added ('OK')	image/jpeg	etag:%22b9df-5ae2853e87b58%22	http://www.geojeyouth.com/upload/book/bookcover_188.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_188.jpg	(from http://www.geojeyouth.com/web/center_5?page=11&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:01	27899/27899	---M--	200	added ('OK')	image/jpeg	etag:%226cfb-5ae28556e8300%22	http://www.geojeyouth.com/upload/book/bookcover_187.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_187.jpg	(from http://www.geojeyouth.com/web/center_5?page=11&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:01	39373/39373	---M--	200	added ('OK')	image/jpeg	etag:%2299cd-5ae28562b1c40%22	http://www.geojeyouth.com/upload/book/bookcover_186.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_186.jpg	(from http://www.geojeyouth.com/web/center_5?page=11&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:01	30990/30990	---M--	200	added ('OK')	image/jpeg	etag:%22790e-5ae2856fd8b58%22	http://www.geojeyouth.com/upload/book/bookcover_185.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_185.jpg	(from http://www.geojeyouth.com/web/center_5?page=11&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:02	36308/36308	---M--	200	added ('OK')	image/jpeg	etag:%228dd4-5ae2857f16138%22	http://www.geojeyouth.com/upload/book/bookcover_184.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_184.jpg	(from http://www.geojeyouth.com/web/center_5?page=11&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:02	79265/79265	---M--	200	added ('OK')	image/jpeg	etag:%22135a1-5ae2858cea1d8%22	http://www.geojeyouth.com/upload/book/bookcover_183.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_183.jpg	(from http://www.geojeyouth.com/web/center_5?page=11&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:02	45284/45284	---M--	200	added ('OK')	image/jpeg	etag:%22b0e4-5ae2859e1ea80%22	http://www.geojeyouth.com/upload/book/bookcover_182.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_182.jpg	(from http://www.geojeyouth.com/web/center_5?page=11&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:02	50163/50163	---M--	200	added ('OK')	image/jpeg	etag:%22c3f3-5ae285ac38468%22	http://www.geojeyouth.com/upload/book/bookcover_181.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_181.jpg	(from http://www.geojeyouth.com/web/center_5?page=11&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:02	26049/26049	---M--	200	added ('OK')	image/jpeg	etag:%2265c1-5ae285bd30450%22	http://www.geojeyouth.com/upload/book/bookcover_180.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_180.jpg	(from http://www.geojeyouth.com/web/center_5?page=11&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:03	48927/48927	---M--	200	added ('OK')	image/jpeg	etag:%22bf1f-5ae285ca76768%22	http://www.geojeyouth.com/upload/book/bookcover_179.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_179.jpg	(from http://www.geojeyouth.com/web/center_5?page=11&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:03	22936/22936	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Nov%202020%2015:23:07%20GMT	http://www.geojeyouth.com/web/center_5?page=12&s_que=&field=&mode=&vtype=&so_name=&so_arr=	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/web/center_51cc7.html	(from http://www.geojeyouth.com/web/center_5?page=11&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:03	22962/22962	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Nov%202020%2015:23:07%20GMT	http://www.geojeyouth.com/web/center_5?page=13&s_que=&field=&mode=&vtype=&so_name=&so_arr=	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/web/center_58887.html	(from http://www.geojeyouth.com/web/center_5?page=11&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:04	23059/23059	---MC-	200	added ('OK')	text/html	date:Thu,%2005%20Nov%202020%2015:23:08%20GMT	http://www.geojeyouth.com/web/center_5?page=14&s_que=&field=&mode=&vtype=&so_name=&so_arr=	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/web/center_5fda2.html	(from http://www.geojeyouth.com/web/center_5?page=11&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:04	40662/40662	---M--	200	added ('OK')	image/jpeg	etag:%229ed6-5ae3692f52a68%22	http://www.geojeyouth.com/upload/book/bookcover_118.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_118.jpg	(from http://www.geojeyouth.com/web/center_5?page=15&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:04	174652/174652	---M--	200	added ('OK')	image/jpeg	etag:%222aa3c-5ae3693eab9b0%22	http://www.geojeyouth.com/upload/book/bookcover_117.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_117.jpg	(from http://www.geojeyouth.com/web/center_5?page=15&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:04	101260/101260	---M--	200	added ('OK')	image/jpeg	etag:%2218b8c-5ae3694a6b2c8%22	http://www.geojeyouth.com/upload/book/bookcover_116.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_116.jpg	(from http://www.geojeyouth.com/web/center_5?page=15&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:04	181989/181989	---M--	200	added ('OK')	image/jpeg	etag:%222c6e5-5ae3695481b18%22	http://www.geojeyouth.com/upload/book/bookcover_115.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_115.jpg	(from http://www.geojeyouth.com/web/center_5?page=15&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:05	161537/161537	---M--	200	added ('OK')	image/jpeg	etag:%2227701-5ae3695f6d590%22	http://www.geojeyouth.com/upload/book/bookcover_114.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_114.jpg	(from http://www.geojeyouth.com/web/center_5?page=15&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:05	38145/38145	---M--	200	added ('OK')	image/jpeg	etag:%229501-5ae3696a574b0%22	http://www.geojeyouth.com/upload/book/bookcover_113.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_113.jpg	(from http://www.geojeyouth.com/web/center_5?page=15&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:05	39179/39179	---M--	200	added ('OK')	image/jpeg	etag:%22990b-5ae36976f15e0%22	http://www.geojeyouth.com/upload/book/bookcover_112.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_112.jpg	(from http://www.geojeyouth.com/web/center_5?page=15&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:05	32697/32697	---M--	200	added ('OK')	image/jpeg	etag:%227fb9-5ae369853c0f0%22	http://www.geojeyouth.com/upload/book/bookcover_111.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_111.jpg	(from http://www.geojeyouth.com/web/center_5?page=15&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:05	19019/19019	---M--	200	added ('OK')	image/jpeg	etag:%224a4b-5ae36995d64d8%22	http://www.geojeyouth.com/upload/book/bookcover_110.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_110.jpg	(from http://www.geojeyouth.com/web/center_5?page=15&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:06	32235/32235	---M--	200	added ('OK')	image/jpeg	etag:%227deb-5ae369a1e9db0%22	http://www.geojeyouth.com/upload/book/bookcover_109.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_109.jpg	(from http://www.geojeyouth.com/web/center_5?page=15&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:06	200687/200687	---M--	200	added ('OK')	image/jpeg	etag:%2230fef-5ae369acd44a0%22	http://www.geojeyouth.com/upload/book/bookcover_108.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_108.jpg	(from http://www.geojeyouth.com/web/center_5?page=15&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:06	41774/41774	---M--	200	added ('OK')	image/jpeg	etag:%22a32e-5ae369b935b90%22	http://www.geojeyouth.com/upload/book/bookcover_107.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_107.jpg	(from http://www.geojeyouth.com/web/center_5?page=15&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:06	65094/65094	---M--	200	added ('OK')	image/jpeg	etag:%22fe46-5ae369c7dbb90%22	http://www.geojeyouth.com/upload/book/bookcover_106.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_106.jpg	(from http://www.geojeyouth.com/web/center_5?page=15&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:06	38638/38638	---M--	200	added ('OK')	image/jpeg	etag:%2296ee-5ae369d8b4b60%22	http://www.geojeyouth.com/upload/book/bookcover_105.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_105.jpg	(from http://www.geojeyouth.com/web/center_5?page=15&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:07	22553/22553	---M--	200	added ('OK')	image/jpeg	etag:%225819-5ae369e45c990%22	http://www.geojeyouth.com/upload/book/bookcover_104.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_104.jpg	(from http://www.geojeyouth.com/web/center_5?page=15&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:07	22709/22709	---M--	200	added ('OK')	image/jpeg	etag:%2258b5-5ae369f0091f8%22	http://www.geojeyouth.com/upload/book/bookcover_103.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_103.jpg	(from http://www.geojeyouth.com/web/center_5?page=15&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:07	33005/33005	---M--	200	added ('OK')	image/jpeg	etag:%2280ed-5ae369fb8fce8%22	http://www.geojeyouth.com/upload/book/bookcover_102.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_102.jpg	(from http://www.geojeyouth.com/web/center_5?page=15&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:07	49171/49171	---M--	200	added ('OK')	image/jpeg	etag:%22c013-5ae36cad359c8%22	http://www.geojeyouth.com/upload/book/bookcover_101.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_101.jpg	(from http://www.geojeyouth.com/web/center_5?page=15&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:08	44224/44224	---M--	200	added ('OK')	image/jpeg	etag:%22acc0-5ae36cb9d7be0%22	http://www.geojeyouth.com/upload/book/bookcover_100.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_100.jpg	(from http://www.geojeyouth.com/web/center_5?page=15&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:08	25113/25113	---M--	200	added ('OK')	image/jpeg	etag:%226219-5ae36cc40efa0%22	http://www.geojeyouth.com/upload/book/bookcover_99.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_99.jpg	(from http://www.geojeyouth.com/web/center_5?page=15&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:08	43010/43010	---M--	200	added ('OK')	image/jpeg	etag:%22a802-5ae36ceac13a0%22	http://www.geojeyouth.com/upload/book/bookcover_98.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_98.jpg	(from http://www.geojeyouth.com/web/center_5?page=16&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:08	31665/31665	---M--	200	added ('OK')	image/jpeg	etag:%227bb1-5ae36d09361a0%22	http://www.geojeyouth.com/upload/book/bookcover_97.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_97.jpg	(from http://www.geojeyouth.com/web/center_5?page=16&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:09	64824/64824	---M--	200	added ('OK')	image/jpeg	etag:%22fd38-5ae36d16bc810%22	http://www.geojeyouth.com/upload/book/bookcover_96.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_96.jpg	(from http://www.geojeyouth.com/web/center_5?page=16&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:09	39221/39221	---M--	200	added ('OK')	image/jpeg	etag:%229935-5ae36d273aea8%22	http://www.geojeyouth.com/upload/book/bookcover_95.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_95.jpg	(from http://www.geojeyouth.com/web/center_5?page=16&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:09	44692/44692	---M--	200	added ('OK')	image/jpeg	etag:%22ae94-5ae36d33c26f8%22	http://www.geojeyouth.com/upload/book/bookcover_94.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_94.jpg	(from http://www.geojeyouth.com/web/center_5?page=16&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:09	45602/45602	---M--	200	added ('OK')	image/jpeg	etag:%22b222-5ae36d3fd7f10%22	http://www.geojeyouth.com/upload/book/bookcover_93.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_93.jpg	(from http://www.geojeyouth.com/web/center_5?page=16&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:09	36473/36473	---M--	200	added ('OK')	image/jpeg	etag:%228e79-5ae36d4b55d60%22	http://www.geojeyouth.com/upload/book/bookcover_92.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_92.jpg	(from http://www.geojeyouth.com/web/center_5?page=16&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:10	37002/37002	---M--	200	added ('OK')	image/jpeg	etag:%22908a-5ae36d5783060%22	http://www.geojeyouth.com/upload/book/bookcover_91.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_91.jpg	(from http://www.geojeyouth.com/web/center_5?page=16&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:10	33837/33837	---M--	200	added ('OK')	image/jpeg	etag:%22842d-5ae36d6816eb8%22	http://www.geojeyouth.com/upload/book/bookcover_90.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_90.jpg	(from http://www.geojeyouth.com/web/center_5?page=16&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:10	206185/206185	---M--	200	added ('OK')	image/jpeg	etag:%2232569-5ae36d75fdc20%22	http://www.geojeyouth.com/upload/book/bookcover_89.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_89.jpg	(from http://www.geojeyouth.com/web/center_5?page=16&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:10	141481/141481	---M--	200	added ('OK')	image/jpeg	etag:%22228a9-5ae36d8208c40%22	http://www.geojeyouth.com/upload/book/bookcover_88.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_88.jpg	(from http://www.geojeyouth.com/web/center_5?page=16&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:10	39832/39832	---M--	200	added ('OK')	image/jpeg	etag:%229b98-5ae36d8ea8748%22	http://www.geojeyouth.com/upload/book/bookcover_87.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_87.jpg	(from http://www.geojeyouth.com/web/center_5?page=16&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
00:23:11	75103/75103	---M--	200	added ('OK')	image/jpeg	etag:%221255f-5ae36d9a37708%22	http://www.geojeyouth.com/upload/book/bookcover_86.jpg	C:/Users/qjawl/Desktop/%ed%94%84%eb%a1%a0%ed%8a%b8%ec%97%94%eb%93%9c%20%ec%9e%90%eb%a3%8c/Cboard2/www.geojeyouth.com/upload/book/bookcover_86.jpg	(from http://www.geojeyouth.com/web/center_5?page=16&s_que=&field=&mode=&vtype=&so_name=&so_arr=)
